seed,step,parameter,weight_relative_l2,weight_max_abs_diff,gradient_relative_l2,update_relative_l2,m_relative_l2,v_relative_l2
2026,1,fc128/kernel,5.250579257516348e-07,5.9157609939575195e-06,3.4631543876934675e-07,4.3567054463295085e-05,3.484244033444883e-07,4.6248284492394453e-07
2026,1,fc128/bias,6.255072253876146e-08,2.3283064365386963e-10,3.200744513854649e-07,6.255072253876146e-08,3.264793457028225e-07,3.874922501359216e-07
2026,1,logits/kernel,6.358647410322431e-09,1.4901161193847656e-08,4.3806437600849514e-07,6.170963785857821e-08,4.3461442380359975e-07,6.7618456271513e-07
2026,1,logits/bias,4.115998865928476e-08,1.1641532182693481e-10,3.593645536198326e-07,4.115998865928476e-08,3.620868748850404e-07,7.918654767010955e-07
2026,2,conv1/kernel,0.00018299254884164448,0.0003429800271987915,0.0072468327217152986,0.07185183328964884,0.00642701316282517,0.005657944643134611
2026,2,bn1/gamma,3.145577396753193e-06,1.138448715209961e-05,0.007309385177520734,0.0042795086726445395,0.0058423433273679356,0.0062572475297918775
2026,2,bn1/beta,0.011831779468424222,0.00010322825983166695,0.015925499194266602,0.026568124950692187,0.009959313779600342,0.0089637695111518
2026,2,conv2/kernel,0.0002452814715902924,0.0006129611283540726,0.007407883158448565,0.01670479086031888,0.00617043755704957,0.005904644820009115
2026,2,bn2/gamma,5.748109813360978e-06,3.719329833984375e-05,0.005294658185262523,0.008051499018695523,0.005020516008903687,0.005140348746985713
2026,2,bn2/beta,0.005228378429656369,4.265736788511276e-05,0.006890934784907725,0.01077390541465215,0.00597022395938869,0.009086194065781603
2026,2,conv3/kernel,0.00027792415666498435,0.0009611397981643677,0.00630508208188567,0.013688666699437071,0.005578766570125456,0.004563175271099315
2026,2,bn3/gamma,4.550311438930534e-06,2.765655517578125e-05,0.004230726993761631,0.006730311513688361,0.0037269300347069134,0.0040408199268311806
2026,2,bn3/beta,0.003317626712730872,3.14005883410573e-05,0.0072934686606046795,0.007258691311033033,0.0067119897946353434,0.004541512869837185
2026,2,conv4/kernel,0.00024635886342089144,0.001562679186463356,0.0043327371868594105,0.008826819128632408,0.003905143739537062,0.0032082291385217214
2026,2,bn4/gamma,1.1046139612712679e-07,1.1920928955078125e-06,0.00010506040364569116,0.00017139239595299844,0.00010808231031797914,0.00011327194642239398
2026,2,bn4/beta,0.00037553802391568597,5.810288712382317e-06,0.0008267805391110856,0.0007917424408662124,0.0009325908883285651,0.0008456242405598184
2026,2,fc128/kernel,1.0513391767382889e-05,0.0001315772533416748,0.00010601968285881854,0.0012436571941997095,0.00011205889464518862,0.00010737965965342513
2026,2,fc128/bias,3.8520139213333905e-05,3.5419361665844917e-07,4.305979190111085e-05,7.77160605414162e-05,4.947630305956542e-05,3.8408820035353846e-05
2026,2,logits/kernel,2.8157124430233153e-06,5.179084837436676e-06,0.00011603047395219628,0.0005405054047581634,0.000132765372243852,0.00010398800397035542
2026,2,logits/bias,1.9000990278424787e-05,4.4819898903369904e-08,3.9910994232401644e-05,4.386552867360793e-05,5.187367304459168e-05,2.731007677915004e-05
2026,5,conv1/kernel,0.00039373690292967124,0.0002536401152610779,0.058513902042144766,0.02803653786643767,0.028097711801057614,0.014063488651529987
2026,5,bn1/gamma,3.305366236777009e-05,0.00011277198791503906,0.060611718681450835,0.04260788662118172,0.030589529522257294,0.011801857501332932
2026,5,bn1/beta,0.02265363428830673,0.00024103117175400257,0.11187013795534383,0.05014949088106523,0.039136480585996856,0.017353511276750964
2026,5,conv2/kernel,0.0008558835662040741,0.0009538047015666962,0.06629996363555156,0.0441570190565888,0.033813801234481945,0.017014998588216073
2026,5,bn2/gamma,2.438790444520397e-05,9.620189666748047e-05,0.0417270238457922,0.02108925455541714,0.020166484431325078,0.012333385097310403
2026,5,bn2/beta,0.010419367040813208,7.078493945300579e-05,0.051935242535619215,0.02620108533782068,0.02373538824199181,0.016190827597426318
2026,5,conv3/kernel,0.0009863494923716444,0.0011985711753368378,0.04748409745194545,0.030298923366931303,0.023337100030737797,0.012279404774917398
2026,5,bn3/gamma,2.039350552230952e-05,6.67572021484375e-05,0.029158072861821246,0.021362469984876294,0.021234540551396702,0.010959788552977698
2026,5,bn3/beta,0.014039262525786484,0.0001598740927875042,0.0449074562733677,0.04091681095944334,0.03448225511699741,0.019329217347207654
2026,5,conv4/kernel,0.0009137777648116374,0.0017195865511894226,0.03719511601256918,0.024613980712694085,0.019699247410178478,0.013638573343114104
2026,5,bn4/gamma,3.3147935791564602e-06,1.138448715209961e-05,0.010950949559904732,0.009041461695518702,0.007176983370866069,0.0020724108626717225
2026,5,bn4/beta,0.0029699720239488117,1.629852340556681e-05,0.015660700099699124,0.01194529626321898,0.012284797600953629,0.003993877022016864
2026,5,fc128/kernel,4.23011016187384e-05,0.00013297796249389648,0.010755244253965976,0.007913517678064749,0.007742208697868955,0.0018598195413812618
2026,5,fc128/bias,0.00188097906968725,2.8511218260973692e-05,0.013788511207985951,0.009033026604514419,0.01097705343786853,0.0026132655985064393
2026,5,logits/kernel,2.793085379294349e-05,3.077089786529541e-05,0.0021255149766920838,0.004952894809959391,0.0020671909698022715,0.0012345593663223404
2026,5,logits/bias,0.0004130205319584337,1.2489035725593567e-06,0.0010842844062450999,0.0008750637852985863,0.0008583544817405108,0.00045769550349609956
2026,10,conv1/kernel,0.0013471141198031869,0.00044555217027664185,0.18793195251501005,0.0828364193554319,0.07908046834960542,0.020174225625647295
2026,10,bn1/gamma,0.0001349783243988761,0.00031578540802001953,0.10769718111412228,0.13177244133729396,0.11531555696187902,0.020103502136546225
2026,10,bn1/beta,0.0406792510074457,0.0004447804531082511,0.10889333779460292,0.10307737567340697,0.09142930241137609,0.023832522599525743
2026,10,conv2/kernel,0.0028696102844382215,0.0013114530593156815,0.13054010884157666,0.10638720357483591,0.0962682076560199,0.02563037873709326
2026,10,bn2/gamma,0.00011146489346774207,0.00037592649459838867,0.149685254846872,0.09442423754248364,0.0792724097675512,0.02343245653336899
2026,10,bn2/beta,0.026406626117180615,0.0003310488536953926,0.13360494564140657,0.07666337756677176,0.08002923617039365,0.024845517019086442
2026,10,conv3/kernel,0.003227365641748449,0.001589793711900711,0.14743142877834012,0.09150824140920298,0.08282836810049087,0.021401864514865306
2026,10,bn3/gamma,0.00011107391128932788,0.0005782842636108398,0.1623717295369582,0.10721512422266578,0.09530295947563751,0.021901418856509643
2026,10,bn3/beta,0.03650290544258469,0.0005262375343590975,0.1918363153621547,0.10130433263202322,0.09571434923216714,0.03558474173164226
2026,10,conv4/kernel,0.004004700044040949,0.002236837986856699,0.1559383813236174,0.09642130273201892,0.08330903962171983,0.02470620177129151
2026,10,bn4/gamma,6.715436421375227e-05,0.0002453327178955078,0.15510975611376512,0.09144634268096795,0.07029403439297197,0.016933829185776406
2026,10,bn4/beta,0.028568209757564456,0.00030637590680271387,0.16656681146544788,0.10203520772385237,0.08186326997688274,0.02040392606153736
2026,10,fc128/kernel,0.0019137475579082065,0.002155505120754242,0.14751715665281012,0.10702060538483185,0.07345557996371732,0.011639885571631745
2026,10,fc128/bias,0.053966943856457145,0.0010233708890154958,0.15875460405417371,0.08918150972300541,0.07801248196762028,0.01481299200758291
2026,10,logits/kernel,0.00034013233094221107,0.0006167963147163391,0.03372498482244725,0.0904197449599893,0.020988218920275605,0.0036086697376841647
2026,10,logits/bias,0.007732492324714035,1.2185540981590748e-05,0.017853468576469265,0.012187704133868951,0.01573321823951025,0.0011087013185483642
2026,20,conv1/kernel,0.003560006615859274,0.0008966745808720589,0.3470642663433429,0.14632447271941718,0.177942002782284,0.026577175342753313
2026,20,bn1/gamma,0.0003664263022077585,0.0009119510650634766,0.3855468946964518,0.17216406209593874,0.19859716273870978,0.031013865781723694
2026,20,bn1/beta,0.07863586882903024,0.001401366200298071,0.44403117596123226,0.3065328074986192,0.2994929335450856,0.034842680830859736
2026,20,conv2/kernel,0.007232609643787047,0.0020165660534985363,0.4071935374559736,0.23158695875147192,0.2230585116598821,0.029173374717378273
2026,20,bn2/gamma,0.00039445814398732297,0.0016822218894958496,0.3465924076614024,0.22478611164802784,0.2131960008828885,0.02957503992985529
2026,20,bn2/beta,0.06215214842235143,0.0012710660230368376,0.5291429537419172,0.29319664717903726,0.2449549025727002,0.03246827212880889
2026,20,conv3/kernel,0.009895334274792535,0.003330796957015991,0.42264393452777815,0.24213648201205076,0.22347182210787025,0.02891797210678297
2026,20,bn3/gamma,0.0003704979273613458,0.00189971923828125,0.32255781845380493,0.21702618367621254,0.1891948222424503,0.03555180413600724
2026,20,bn3/beta,0.07951583299555569,0.0012003794545307755,0.3572384940964239,0.1964377029558826,0.18972296838561242,0.044546826580612334
2026,20,conv4/kernel,0.014612707240613811,0.004870739532634616,0.3759797573314168,0.25816747779328425,0.26569051023469414,0.05404153877953312
2026,20,bn4/gamma,0.0003435424545973963,0.0013579130172729492,0.18905762055422476,0.21419477901092898,0.19857838456167068,0.036754698867413324
2026,20,bn4/beta,0.09907208478286637,0.0016447737580165267,0.1685844923793149,0.2312352636994041,0.21817482992710394,0.044243224347937433
2026,20,fc128/kernel,0.006584195029321227,0.006251264363527298,0.17822794536424055,0.6155708011897473,0.22325883384652007,0.033826573274097056
2026,20,fc128/bias,0.1346235327216359,0.004288004129193723,0.14953998506862018,0.6010126585228485,0.2348230279478987,0.035075488876651316
2026,20,logits/kernel,0.0023136940415124175,0.003311142325401306,0.09123523409844796,0.415275464650178,0.10649618112994444,0.016397068484455234
2026,20,logits/bias,0.04516992085599196,0.00013885018415749073,0.023269746428833636,0.03286261027792813,0.031124735092653316,0.0031019029434340814
2026,50,conv1/kernel,0.011484519191247855,0.0035768398083746433,0.48632988985003955,0.47269075396126026,0.3694048819775601,0.037105883309047315
2026,50,bn1/gamma,0.0010343356027442381,0.0035839080810546875,0.7123514131865358,0.5522587620721919,0.5275410046615776,0.03984056419758061
2026,50,bn1/beta,0.17847864740424796,0.003735586069524288,0.5059262212603816,0.42952997463033804,0.4762903806236049,0.0417106333495411
2026,50,conv2/kernel,0.021489274184621324,0.007343370467424393,0.7630451223488254,0.5265298905490832,0.5644340455905356,0.04436376102372443
2026,50,bn2/gamma,0.0013755632293168305,0.003399372100830078,0.5579671588199573,0.4577897027060762,0.37134373638310525,0.03949169575730665
2026,50,bn2/beta,0.17031939693759876,0.004516571294516325,0.4330979010011759,0.3278205990831298,0.29338709545813735,0.04788784704249868
2026,50,conv3/kernel,0.03404082335231729,0.01343013672158122,0.6267845708464623,0.5786874670051215,0.5866168471536137,0.03900569972725214
2026,50,bn3/gamma,0.0014062710127672163,0.0049217939376831055,0.6059102116892607,0.5515080454242206,0.5765925275668382,0.05101371733330258
2026,50,bn3/beta,0.19780523104506512,0.003992366138845682,0.5213964216814843,0.5616423222949537,0.5691155629681702,0.05879790826007702
2026,50,conv4/kernel,0.0540294806071844,0.017756307497620583,0.7283899991772937,0.629246303979276,0.6649654992501625,0.10048466821972474
2026,50,bn4/gamma,0.0013518312449888664,0.00423586368560791,0.32906271544310867,0.4654965298227924,0.4172419556178011,0.0743568967918454
2026,50,bn4/beta,0.2393361367754243,0.004183520097285509,0.3084721460663889,0.4217528848667142,0.4162273629947217,0.07363794713050872
2026,50,fc128/kernel,0.01916606970113602,0.010046318173408508,0.33649816593935156,0.4623217357907063,0.40811942842732507,0.10772646742131557
2026,50,fc128/bias,0.2652823407409782,0.007109627593308687,0.2810479299426612,0.45380667766033744,0.3794929607161377,0.08534133304178114
2026,50,logits/kernel,0.014522042640204015,0.017106481827795506,0.23685166956299886,0.5565834134187584,0.3268523205144722,0.05825588364151521
2026,50,logits/bias,0.1666899217986055,0.0004983168182661757,0.028093990234165617,0.16021155135652876,0.14145361226168568,0.009044168941898427
2026,100,conv1/kernel,0.02351804269950294,0.005494557321071625,0.6746620171953128,0.5949553571030336,0.7042540020672856,0.10102103567466904
2026,100,bn1/gamma,0.0016735608997568497,0.0049599409103393555,0.6131014914569655,0.5816221427613797,0.5572735738959578,0.14461332435052748
2026,100,bn1/beta,0.3196736347814822,0.00737331691198051,0.6180914723148286,0.8868022553936057,0.8154106867031666,0.12036326098343772
2026,100,conv2/kernel,0.04227298213393501,0.012485956773161888,0.6588738707775149,0.695454866897767,0.6511241510708097,0.11499157123325121
2026,100,bn2/gamma,0.0016684102115304834,0.0079880952835083,0.5832758447103412,0.6972190505237864,0.702665616639454,0.05551276688408217
2026,100,bn2/beta,0.2557209453170106,0.006619151681661606,0.6960891989623097,0.6468164397059718,0.7303558956975417,0.08628563610255979
2026,100,conv3/kernel,0.056387940203925464,0.013252818956971169,0.7644866342534912,0.7539786352653561,0.7802626171103992,0.061297143710923235
2026,100,bn3/gamma,0.0023824598073839656,0.007185220718383789,0.7886433317026084,0.4723972312434113,0.46061532047738,0.08502190424546549
2026,100,bn3/beta,0.36518876899256697,0.0068677677772939205,0.7954439062284328,0.47282640702486534,0.4643642238940204,0.07453353055660043
2026,100,conv4/kernel,0.09788746077966524,0.025427866727113724,0.7723529590434481,0.7531051858088079,0.761360965826164,0.1286441464115746
2026,100,bn4/gamma,0.0019813718117642374,0.007391393184661865,0.6427170230467101,0.527970442132302,0.4851624592699176,0.1077603250134674
2026,100,bn4/beta,0.25987499549622506,0.007347411476075649,0.6742385459027781,0.5132776967724281,0.4912153665740904,0.10676090725982051
2026,100,fc128/kernel,0.024698762658272838,0.011770367622375488,0.6464927706024514,0.6870160730005269,0.47636563069526705,0.1699035152342029
2026,100,fc128/bias,0.29185154760189186,0.007231911760754883,0.7261202927642475,0.6446636620227257,0.44339320558450807,0.1388151064890289
2026,100,logits/kernel,0.019764021284281178,0.019278675317764282,0.4358298791764593,0.6497945163559674,0.42556916242820847,0.0953379567291545
2026,100,logits/bias,0.2284056392348556,0.0009130062535405159,0.16536748069455265,0.23640688944003202,0.2433693765611171,0.012448318428679633
