seed,step,layer,weight_mean_abs_diff,weight_max_abs_diff,weight_relative_l2,weight_cosine_similarity,gradient_relative_l2,update_relative_l2,m_relative_l2,v_relative_l2
2026,10,conv4/kernel,7.821562546408978e-05,0.002177983522415161,0.004596133928234007,0.9999894377701578,0.1700794436582611,0.0949248508136936,0.0791166717263094,0.02580654492634338
2026,10,bn1/gamma,9.167753159999847e-05,0.00039505958557128906,0.00012629177123408454,0.999999992057472,0.09743307270158755,0.08642077017711154,0.075350632288495,0.028425561705986098
2026,10,bn1/beta,0.00014096314771450125,0.0006664689863100648,0.04900552010842961,0.9987986484685496,0.12258555619170607,0.1059211501401279,0.0998905272953579,0.02776737661697704
2026,10,bn2/gamma,9.361933916807175e-05,0.00031816959381103516,0.00011617787909375457,0.9999999933072112,0.1475631722433462,0.07566112920973873,0.0692948864866439,0.023202554561919483
2026,10,bn2/beta,0.00010497691505406692,0.0005586383631452918,0.03619101674113021,0.9993449243219911,0.13377009749746938,0.08763643431263675,0.07641933335981645,0.025778495796506137
2026,10,bn3/gamma,7.836520671844482e-05,0.0003126859664916992,0.00010266165505447991,0.9999999947326794,0.14769934571342327,0.09401204007513576,0.08289085594060248,0.023311971907752797
2026,10,bn3/beta,9.730908215033196e-05,0.0008177218842320144,0.04315559997368551,0.9990690260409922,0.16889830033396827,0.12709357715429367,0.1149441785524954,0.034342521598261316
2026,10,bn4/gamma,5.204789340496063e-05,0.0004162788391113281,7.291056806087521e-05,0.999999997342026,0.1711975654825651,0.09817601644291973,0.07374696034803578,0.015420554143250723
2026,10,bn4/beta,5.6946565564430784e-05,0.0005012948531657457,0.03258089611869345,0.9994695767739855,0.1756599439053057,0.10978444447509683,0.08594356026877535,0.018912458225060835
2026,10,fc128/kernel,4.623301325440421e-05,0.0032035186886787415,0.0019136180730327376,0.9999981690888813,0.1606769303126361,0.19500406751330454,0.07377837179100187,0.014369874106015276
2026,10,fc128/bias,4.337847968827191e-05,0.0005778059712611139,0.04168640020424821,0.9991322005422567,0.16034718617214508,0.18189417044488573,0.07817921796572702,0.018151099490124313
2026,10,logits/kernel,3.110643622505904e-05,0.0006356388330459595,0.0006536780319605958,0.9999997868322583,0.027406199656399594,0.1289302244160103,0.019020307324808562,0.004485786754978131
2026,10,logits/bias,1.0295711035723798e-05,1.9978004274889827e-05,0.012057510982939211,0.9999358279648162,0.015752864743563542,0.014580953074099345,0.0197327050316878,0.0031223562255285925
2026,20,conv1/kernel,0.00023950164375963613,0.00119047611951828,0.004048525215735413,0.9999918077329434,0.3585535401984193,0.16438578648500146,0.1831529202779937,0.053486811906324414
2026,20,conv2/kernel,0.00026023795959615213,0.002418212592601776,0.007535212061542461,0.999971610041185,0.4298700091838495,0.20311451402754876,0.18841713938941354,0.0265626682841016
2026,20,conv3/kernel,0.0002536911403491339,0.003569643944501877,0.010237492507643399,0.9999475957920912,0.3705468004105634,0.2744761402966398,0.2503129657622446,0.037853668008775494
2026,20,conv4/kernel,0.0002626199309306981,0.004760892130434513,0.015408015543534973,0.9998812926745619,0.3962743598747519,0.30248358679399406,0.3133085022122439,0.06624974455778238
2026,20,bn1/gamma,0.00029420480132102966,0.001065373420715332,0.00038276516618642657,0.9999999267461125,0.37334358958598535,0.1910212411210768,0.2032699681132822,0.03259462664753619
2026,20,bn1/beta,0.00028205233002154273,0.001202237792313099,0.0736387011953659,0.9973051614879455,0.3640786497556449,0.2743255080243815,0.263063012902839,0.03523995385290857
2026,20,bn2/gamma,0.00026647094637155533,0.0009524226188659668,0.0003353907601536084,0.9999999443435734,0.2912563277868458,0.17312683765598433,0.18225682228114926,0.023617668590517747
2026,20,bn2/beta,0.0002957655694899586,0.0013242930872365832,0.06632083419514537,0.9977985259656365,0.3952699866715694,0.25732097008808963,0.23240125189175073,0.030960287643845345
2026,20,bn3/gamma,0.0002820775844156742,0.0017833709716796875,0.0003759184098435787,0.9999999293629505,0.3471372202842433,0.24781431862263273,0.21892823200142603,0.03574941106054374
2026,20,bn3/beta,0.00032441322146326,0.0016300957649946213,0.09354805491176822,0.9956154995708317,0.3635229420771774,0.2781501641773183,0.26723048269758337,0.04266798861655166
2026,20,bn4/gamma,0.0002464356366544962,0.0018197298049926758,0.0003369481392280673,0.9999999432436197,0.18917588610822947,0.19333259354334117,0.17717917389746413,0.03489949407510491
2026,20,bn4/beta,0.00028274665818628364,0.0021125861167092808,0.10552105829809437,0.9944170948247186,0.16613947234851373,0.216656215539049,0.21023709495527249,0.04068260927625848
2026,20,fc128/kernel,0.000221784099430411,0.009316029027104378,0.008858959576599743,0.9999607590259836,0.17242325214276794,0.44819031707445045,0.21840883652528179,0.03355571210603059
2026,20,fc128/bias,0.0002220907087462365,0.005008199950680137,0.16415964781589842,0.9864538158439711,0.13776806793157706,0.40374652370701125,0.21329886510354082,0.03552093434371067
2026,20,logits/kernel,0.00013323193877567974,0.004155896604061127,0.002684579561555085,0.9999964014610699,0.09259699596317562,0.34991775679158704,0.10314044022853439,0.016431170605163727
2026,20,logits/bias,5.690710895578377e-05,0.00016371509991586208,0.04615761593157526,0.9989342961396198,0.01597627302764618,0.07206720751650689,0.05824739797413933,0.0039288907643502515
2026,50,conv1/kernel,0.0006660243178952509,0.0026120347902178764,0.010944527115192396,0.9999401080465667,0.6799193148969664,0.5035416482792662,0.4710164465248175,0.06423957030479173
2026,50,conv2/kernel,0.0006996174316607176,0.0071569401770830154,0.02104854129797456,0.9997784706478776,0.5758337836660347,0.5660823004536933,0.6110319432603135,0.033721397897708415
2026,50,conv3/kernel,0.0007368631994121608,0.014790510293096304,0.03411093948858294,0.9994182156200857,0.6248566429047576,0.5216141132132871,0.5438646067108275,0.042260860216254685
2026,50,conv4/kernel,0.0007991653440643324,0.019521155394613743,0.05249250115929516,0.9986220455376189,0.6429574321358278,0.5648965682669828,0.5963340299477021,0.10133582516225295
2026,50,bn1/gamma,0.000612916424870491,0.0017397403717041016,0.0007968912583756837,0.9999996828028634,0.425949982440852,0.3771984303482148,0.3860884881099363,0.033004643664616626
2026,50,bn1/beta,0.0006878177064209012,0.0023117472883313894,0.12491345483936879,0.992183569547161,0.5051892810648738,0.3366784616847313,0.36952390447570155,0.047570672840364814
2026,50,bn2/gamma,0.0008417293429374695,0.0031293630599975586,0.001135212152728435,0.999999357267288,0.543625879391235,0.404992691188828,0.37091519514220506,0.03094399144321669
2026,50,bn2/beta,0.0008049000999790223,0.0037437777500599623,0.14432745139519654,0.9895484370066004,0.4132454712549053,0.34719121608346964,0.3208842443591342,0.04115628411660187
2026,50,bn3/gamma,0.0009775832295417786,0.0043111443519592285,0.0012429737997310666,0.9999992283783274,0.5322679810597225,0.4931522995245704,0.5041248151082659,0.04602762012163268
2026,50,bn3/beta,0.0012141958424365384,0.004895876627415419,0.21413016036738292,0.9769087684284009,0.4854311649250262,0.49514649492248547,0.49956600095256065,0.05317083784873509
2026,50,bn4/gamma,0.0008862137328833342,0.0039560794830322266,0.001169033822774442,0.9999993167402615,0.3303543148754637,0.4554660833036364,0.431700084571257,0.06361006636893456
2026,50,bn4/beta,0.0008601693671863586,0.004335878416895866,0.19896217930954632,0.9801077837363283,0.30843982870605763,0.4026722840731025,0.3884303210503787,0.06208814326566817
2026,50,fc128/kernel,0.0006743241712112991,0.008385531604290009,0.01607735787748437,0.9998707510948944,0.32309711665109364,0.5561802270802764,0.4275753414334651,0.09877328260957989
2026,50,fc128/bias,0.0006972724295337684,0.00401279516518116,0.2157890341848736,0.9765487277738781,0.28200427521708793,0.5258961520153219,0.36312324000030055,0.07157371920689666
2026,50,logits/kernel,0.0006673179036020827,0.01882099360227585,0.012135859623589583,0.9999264422790943,0.2101640668941059,0.44833784302405755,0.29127910291184883,0.07142433132034574
2026,50,logits/bias,0.000421983933847514,0.0007675430824747309,0.2168045270265257,0.9805851548769481,0.02232450732707564,0.1347886264254883,0.12018044523784382,0.008846798098402255
2026,100,conv1/kernel,0.0015668340220987306,0.0073771364986896515,0.0278886365003534,0.9996110408591343,0.9124776504362547,0.49541890960643253,0.5294892387252278,0.1470920651186196
2026,100,conv2/kernel,0.0014114479316152087,0.017651930451393127,0.04333925840772327,0.9990608243201632,0.8385604752844413,0.7586510929336656,0.6875995488693581,0.09509572744577348
2026,100,conv3/kernel,0.0014231719906676104,0.01555953174829483,0.057697933938424366,0.998335091985296,0.7719138533182343,0.8014667528905195,0.8289824061823731,0.0665707439767102
2026,100,conv4/kernel,0.0016815109821870233,0.022588837891817093,0.09740694907475146,0.9952534129429299,0.78855222555659,0.7356200300279576,0.7327052005380981,0.12487961216996973
2026,100,bn1/gamma,0.0012677721679210663,0.0038706064224243164,0.0015158769765117697,0.9999988521830179,0.6833754321593933,0.5207006598313616,0.48644468768087556,0.08409852581123879
2026,100,bn1/beta,0.0015151282118495146,0.0038474122993648052,0.2563696166072524,0.9669462300124867,0.7022185937299076,0.6718884533792377,0.617202745025754,0.0927996241672821
2026,100,bn2/gamma,0.0016814740374684334,0.004500150680541992,0.0020473784330276444,0.9999979088699505,0.6909493717144726,0.6244782749329877,0.6703387046886021,0.06750710918472615
2026,100,bn2/beta,0.0019803994084668375,0.008475980255752802,0.3106114493067066,0.9509943225502321,0.7722176950157631,0.7887593245136441,0.7969885817532886,0.09071850102805797
2026,100,bn3/gamma,0.0019491682760417461,0.009367763996124268,0.002507402152048794,0.9999968591344828,0.7840606378406177,0.5656785537867328,0.5231230842311089,0.0793068216208363
2026,100,bn3/beta,0.002237148478116069,0.008440961712040007,0.34197926534729195,0.9399572992475799,0.7598605200108376,0.6233262345970039,0.602843862330372,0.08624798239567963
2026,100,bn4/gamma,0.0017304245848208666,0.007609844207763672,0.0022116463714426378,0.999997554638354,0.6629104740024752,0.49279404423607137,0.46008114329145666,0.09187669470272243
2026,100,bn4/beta,0.0018423414545054584,0.010136071301531047,0.32712046240893927,0.9455320352234236,0.7028344088099886,0.533303004767232,0.5493687237460954,0.09358878787468905
2026,100,fc128/kernel,0.0011455683063784812,0.019476533168926835,0.027505000077232392,0.9996217255424691,0.6661324643879382,0.49640904692249993,0.45661823629340437,0.15633984949538776
2026,100,fc128/bias,0.0011443820097838397,0.008585437084548175,0.3406904115636964,0.9418644525527892,0.8152235804338911,0.4905405618987798,0.49921383431225214,0.12365645251306734
2026,100,logits/kernel,0.0012406905263731005,0.022129639983177185,0.019782366804858297,0.999804425500824,0.5085964970935551,0.49143992432675154,0.4317947404546289,0.13317660240430274
2026,100,logits/bias,0.0008574894400226185,0.001473050011554733,0.4276597990612194,0.9092805033782307,0.22093238713126073,0.2483906728413302,0.25433624820330036,0.018658081539092666
