seed,parameter,rank,flat_index,canonical_index,keras_value,pytorch_value,absolute_difference
2026,conv2/kernel,10,13708,"[2, 0, 22, 12]",0.012859448790550232,0.01285927277058363,1.7601996660232544e-07
2026,bn2/gamma,1,22,[22],-0.011607221327722073,-0.011607230640947819,9.313225746154785e-09
2026,bn2/gamma,2,15,[15],-0.00859516579657793,-0.008595159277319908,6.51925802230835e-09
2026,bn2/gamma,3,55,[55],0.008120502345263958,0.008120495826005936,6.51925802230835e-09
2026,bn2/gamma,4,38,[38],-0.0016272848006337881,-0.0016272910870611668,6.28642737865448e-09
2026,bn2/gamma,5,21,[21],-0.004000505898147821,-0.004000499844551086,6.05359673500061e-09
2026,bn2/gamma,6,4,[4],-0.005133671686053276,-0.005133666098117828,5.587935447692871e-09
2026,bn2/gamma,7,50,[50],-0.017624471336603165,-0.017624476924538612,5.587935447692871e-09
2026,bn2/gamma,8,13,[13],0.004648299887776375,0.004648305010050535,5.122274160385132e-09
2026,bn2/gamma,9,45,[45],0.010538226924836636,0.010538222268223763,4.6566128730773926e-09
2026,bn2/gamma,10,52,[52],-0.013237648643553257,-0.01323765330016613,4.6566128730773926e-09
2026,bn2/beta,1,7,[7],-0.015155036002397537,-0.015155043452978134,7.450580596923828e-09
2026,bn2/beta,2,0,[0],-0.0005694341380149126,-0.0005694270366802812,7.101334631443024e-09
2026,bn2/beta,3,17,[17],0.005878996569663286,0.005878990516066551,6.05359673500061e-09
2026,bn2/beta,4,32,[32],0.00444538239389658,0.004445388447493315,6.05359673500061e-09
2026,bn2/beta,5,42,[42],0.011385675519704819,0.011385681107640266,5.587935447692871e-09
2026,bn2/beta,6,49,[49],0.00988934375345707,0.009889338165521622,5.587935447692871e-09
2026,bn2/beta,7,19,[19],-0.006552537437528372,-0.006552532315254211,5.122274160385132e-09
2026,bn2/beta,8,55,[55],0.0013162859249860048,0.0013162808027118444,5.122274160385132e-09
2026,bn2/beta,9,15,[15],-0.008821684867143631,-0.008821680210530758,4.6566128730773926e-09
2026,bn2/beta,10,38,[38],-0.0011288695968687534,-0.0011288742534816265,4.6566128730773926e-09
2026,conv3/kernel,1,32119,"[1, 0, 58, 119]",0.004767901264131069,0.0047680395655334,1.3830140233039856e-07
2026,conv3/kernel,2,50010,"[2, 0, 6, 90]",0.010089504532516003,0.010089389979839325,1.1455267667770386e-07
2026,conv3/kernel,3,64986,"[2, 1, 59, 90]",0.006048442795872688,0.006048331968486309,1.1082738637924194e-07
2026,conv3/kernel,4,887,"[0, 0, 6, 119]",0.0007973785977810621,0.0007974889595061541,1.103617250919342e-07
2026,conv3/kernel,5,65084,"[2, 1, 60, 60]",0.014997808262705803,0.014997913502156734,1.0523945093154907e-07
2026,conv3/kernel,6,39702,"[1, 1, 54, 22]",0.006264631170779467,0.006264735944569111,1.0477378964424133e-07
2026,conv3/kernel,7,1942,"[0, 0, 15, 22]",-0.0010359780862927437,-0.0010360823944211006,1.043081283569336e-07
2026,conv3/kernel,8,63397,"[2, 1, 47, 37]",0.021253496408462524,0.02125360071659088,1.043081283569336e-07
2026,conv3/kernel,9,14170,"[0, 1, 46, 90]",0.0022623378317803144,0.0022624414414167404,1.0360963642597198e-07
2026,conv3/kernel,10,36246,"[1, 1, 27, 22]",-0.00040571647696197033,-0.00040561379864811897,1.026783138513565e-07
2026,bn3/gamma,1,7,[7],-0.005799592472612858,-0.0057995859533548355,6.51925802230835e-09
2026,bn3/gamma,2,6,[6],-0.006578908767551184,-0.006578914821147919,6.05359673500061e-09
2026,bn3/gamma,3,50,[50],-0.004944175481796265,-0.00494416942819953,6.05359673500061e-09
2026,bn3/gamma,4,22,[22],0.0014179960126057267,0.0014179900754243135,5.9371814131736755e-09
2026,bn3/gamma,5,5,[5],-0.00940262246876955,-0.009402628056704998,5.587935447692871e-09
2026,bn3/gamma,6,79,[79],0.007947110570967197,0.00794710498303175,5.587935447692871e-09
2026,bn3/gamma,7,98,[98],-0.002136100083589554,-0.0021360949613153934,5.122274160385132e-09
2026,bn3/gamma,8,3,[3],-0.008814545348286629,-0.008814550004899502,4.6566128730773926e-09
2026,bn3/gamma,9,34,[34],0.00557574350386858,0.005575738847255707,4.6566128730773926e-09
2026,bn3/gamma,10,85,[85],-0.004335037432610989,-0.004335042089223862,4.6566128730773926e-09
2026,bn3/beta,1,50,[50],-0.0051251850090920925,-0.005125179886817932,5.122274160385132e-09
2026,bn3/beta,2,74,[74],0.0023740679025650024,0.0023740632459521294,4.6566128730773926e-09
2026,bn3/beta,3,91,[91],0.0029202725272625685,0.0029202678706496954,4.6566128730773926e-09
2026,bn3/beta,4,15,[15],0.0021186266094446182,0.002118622185662389,4.423782229423523e-09
2026,bn3/beta,5,79,[79],0.00027416273951530457,0.00027415831573307514,4.423782229423523e-09
2026,bn3/beta,6,127,[127],-0.0005992145743221045,-0.000599210150539875,4.423782229423523e-09
2026,bn3/beta,7,64,[64],-0.0018546893261373043,-0.0018546851351857185,4.190951585769653e-09
2026,bn3/beta,8,98,[98],-0.0032306222710758448,-0.003230618080124259,4.190951585769653e-09
2026,bn3/beta,9,61,[61],-0.002337273210287094,-0.0023372771684080362,3.958120942115784e-09
2026,bn3/beta,10,43,[43],0.000824199989438057,0.0008242038311436772,3.841705620288849e-09
2026,conv4/kernel,1,36666,"[0, 1, 15, 58]",-0.012022598646581173,-0.01202251948416233,7.916241884231567e-08
2026,conv4/kernel,2,248634,"[2, 1, 75, 58]",-0.02072599157691002,-0.02072606235742569,7.078051567077637e-08
2026,conv4/kernel,3,272442,"[2, 2, 40, 58]",-0.0055652884766459465,-0.005565231200307608,5.727633833885193e-08
2026,conv4/kernel,4,243836,"[2, 1, 56, 124]",-0.00561258289963007,-0.005612527020275593,5.587935447692871e-08
2026,conv4/kernel,5,141882,"[1, 1, 42, 58]",-0.007240718696266413,-0.007240773178637028,5.448237061500549e-08
2026,conv4/kernel,6,246842,"[2, 1, 68, 58]",-0.012750932946801186,-0.012750879861414433,5.3085386753082275e-08
2026,conv4/kernel,7,144186,"[1, 1, 51, 58]",-0.006250264123082161,-0.006250315811485052,5.168840289115906e-08
2026,conv4/kernel,8,94010,"[0, 2, 111, 58]",-0.016035867854952812,-0.01603591814637184,5.029141902923584e-08
2026,conv4/kernel,9,160570,"[1, 1, 115, 58]",-0.009089188650250435,-0.009089138358831406,5.029141902923584e-08
2026,conv4/kernel,10,214330,"[2, 0, 69, 58]",0.001154283992946148,0.0011543333530426025,4.936009645462036e-08
2026,bn4/gamma,1,180,[180],0.009369267150759697,0.009369255974888802,1.1175870895385742e-08
2026,bn4/gamma,2,50,[50],0.014973985962569714,0.014973994344472885,8.381903171539307e-09
2026,bn4/gamma,3,73,[73],0.012632730416953564,0.012632738798856735,8.381903171539307e-09
2026,bn4/gamma,4,110,[110],-0.004722452722489834,-0.004722460173070431,7.450580596923828e-09
2026,bn4/gamma,5,119,[119],0.020801372826099396,0.020801380276679993,7.450580596923828e-09
2026,bn4/gamma,6,131,[131],-0.015656672418117523,-0.01565667986869812,7.450580596923828e-09
2026,bn4/gamma,7,139,[139],0.018009619787335396,0.018009627237915993,7.450580596923828e-09
2026,bn4/gamma,8,183,[183],0.00860590673983097,0.008605914190411568,7.450580596923828e-09
2026,bn4/gamma,9,199,[199],-0.01065419614315033,-0.010654203593730927,7.450580596923828e-09
2026,bn4/gamma,10,69,[69],-0.0025858564767986536,-0.0025858492590487003,7.2177499532699585e-09
2026,bn4/beta,1,180,[180],0.010707823559641838,0.010707814246416092,9.313225746154785e-09
2026,bn4/beta,2,179,[179],-0.011323840357363224,-0.011323848739266396,8.381903171539307e-09
2026,bn4/beta,3,110,[110],0.0012861862778663635,0.0012861787108704448,7.566995918750763e-09
2026,bn4/beta,4,131,[131],-0.017176257446408272,-0.01717626489698887,7.450580596923828e-09
2026,bn4/beta,5,169,[169],0.01759812980890274,0.017598137259483337,7.450580596923828e-09
2026,bn4/beta,6,61,[61],-0.006822172552347183,-0.006822179537266493,6.984919309616089e-09
2026,bn4/beta,7,69,[69],0.0009144176729023457,0.0009144243667833507,6.693881005048752e-09
2026,bn4/beta,8,23,[23],0.009188493713736534,0.009188500232994556,6.51925802230835e-09
2026,bn4/beta,9,58,[58],-0.008352982811629772,-0.008352989330887794,6.51925802230835e-09
2026,bn4/beta,10,106,[106],0.0022998249623924494,0.0022998189087957144,6.05359673500061e-09
2026,fc128/kernel,1,8228,"[64, 36]",-0.032008420675992966,-0.032008443027734756,2.2351741790771484e-08
2026,fc128/kernel,2,11044,"[86, 36]",-0.023811165243387222,-0.023811187595129013,2.2351741790771484e-08
2026,fc128/kernel,3,17897,"[139, 105]",0.047431740909814835,0.047431763261556625,2.2351741790771484e-08
2026,fc128/kernel,4,25960,"[202, 104]",0.038982756435871124,0.038982778787612915,2.2351741790771484e-08
2026,fc128/kernel,5,2660,"[20, 100]",0.016822941601276398,0.01682296209037304,2.0489096641540527e-08
2026,fc128/kernel,6,3941,"[30, 101]",-0.017944570630788803,-0.017944591119885445,2.0489096641540527e-08
2026,fc128/kernel,7,6692,"[52, 36]",-0.028017990291118622,-0.028018010780215263,2.0489096641540527e-08
2026,fc128/kernel,8,9764,"[76, 36]",-0.025769386440515518,-0.02576940692961216,2.0489096641540527e-08
2026,fc128/kernel,9,15845,"[123, 101]",-0.0134231923148036,-0.013423212803900242,2.0489096641540527e-08
2026,fc128/kernel,10,27556,"[215, 36]",-0.02660202421247959,-0.026602044701576233,2.0489096641540527e-08
2026,fc128/bias,1,111,[111],0.010357173159718513,0.010357189923524857,1.6763806343078613e-08
2026,fc128/bias,2,101,[101],-0.021590325981378555,-0.02159034088253975,1.4901161193847656e-08
2026,fc128/bias,3,117,[117],-0.004332497715950012,-0.00433248421177268,1.3504177331924438e-08
2026,fc128/bias,4,36,[36],-0.021495960652828217,-0.021495971828699112,1.1175870895385742e-08
2026,fc128/bias,5,35,[35],0.003795705735683441,0.003795696422457695,9.313225746154785e-09
2026,fc128/bias,6,100,[100],0.014110980555415154,0.0141109898686409,9.313225746154785e-09
2026,fc128/bias,7,38,[38],-0.0006654197350144386,-0.0006654113531112671,8.381903171539307e-09
2026,fc128/bias,8,58,[58],0.009530126117169857,0.009530117735266685,8.381903171539307e-09
2026,fc128/bias,9,71,[71],-0.015279529616236687,-0.015279537998139858,8.381903171539307e-09
2026,fc128/bias,10,106,[106],0.014518464915454388,0.01451847329735756,8.381903171539307e-09
2026,logits/kernel,1,890,"[111, 2]",-0.037414032965898514,-0.03741411119699478,7.82310962677002e-08
2026,logits/kernel,2,748,"[93, 4]",-0.11177588254213333,-0.1117759570479393,7.450580596923828e-08
2026,logits/kernel,3,940,"[117, 4]",-0.05864148959517479,-0.05864156037569046,7.078051567077637e-08
2026,logits/kernel,4,125,"[15, 5]",0.1042235791683197,0.10422351956367493,5.960464477539063e-08
2026,logits/kernel,5,572,"[71, 4]",-0.06439913809299469,-0.06439919769763947,5.960464477539063e-08
2026,logits/kernel,6,932,"[116, 4]",-0.06617270410060883,-0.0661727637052536,5.960464477539063e-08
2026,logits/kernel,7,92,"[11, 4]",-0.060462892055511475,-0.06046294420957565,5.21540641784668e-08
2026,logits/kernel,8,120,"[15, 0]",0.06605149805545807,0.06605144590139389,5.21540641784668e-08
2026,logits/kernel,9,292,"[36, 4]",-0.08049071580171585,-0.08049076795578003,5.21540641784668e-08
2026,logits/kernel,10,675,"[84, 3]",-0.05768567696213722,-0.0576857253909111,4.842877388000488e-08
2026,logits/bias,1,4,[4],-0.08071219176054001,-0.080712229013443,3.725290298461914e-08
2026,logits/bias,2,2,[2],-0.05513720214366913,-0.05513722449541092,2.2351741790771484e-08
2026,logits/bias,3,5,[5],0.05736728385090828,0.05736726522445679,1.862645149230957e-08
2026,logits/bias,4,0,[0],0.04691573232412338,0.04691572114825249,1.1175870895385742e-08
2026,logits/bias,5,1,[1],0.042330458760261536,0.04233045130968094,7.450580596923828e-09
2026,logits/bias,6,7,[7],-0.0005842149257659912,-0.0005842223763465881,7.450580596923828e-09
2026,logits/bias,7,6,[6],0.02855667844414711,0.02855668030679226,1.862645149230957e-09
2026,logits/bias,8,3,[3],-0.0387364998459816,-0.0387364998459816,0.0
